compilation time,cycles,lut utilization,FF utilization,BRAM utilization,DSP utilization,URAM utilization,__PARA__L0,__PARA__L1,__PARA__L2,__PARA__L3,__PIPE__L0,__PIPE__L2,__TILE__L0,__TILE__L2
06min 31sec,226527 (0.906ms),16341 (1%),14796 (~0%),126 (2%),55 (~0%),5 (~0%),6,5,1,5,off,off,1,1
06min 36sec,196268 (0.785ms),29201 (2%),33456 (1%),120 (2%),85 (1%),5 (~0%),1,2,1,5,off,off,1,1
06min 20sec,193938 (0.776ms),18154 (1%),17676 (~0%),142 (3%),55 (~0%),5 (~0%),1,5,4,5,off,off,1,1
06min 53sec,178866 (0.739ms),32154 (2%),37067 (1%),156 (3%),107 (1%),0 (~0%),1,5,1,7,off,off,1,1
06min 33sec,214298 (0.857ms),17212 (1%),15660 (~0%),96 (2%),55 (~0%),5 (~0%),1,5,1,5,off,off,4,1
06min 21sec,549616 (2.4ms),15984 (1%),12780 (~0%),66 (1%),55 (~0%),5 (~0%),1,5,1,5,off,off,1,4
04min 10sec,230547 (0.922ms),30543 (2%),33986 (1%),130 (3%),116 (1%),5 (~0%),6,1,1,5,off,off,1,1
04min 17sec,223534 (0.894ms),36627 (3%),39814 (1%),100 (2%),157 (2%),5 (~0%),3,10,1,5,off,off,1,1
04min 11sec,211922 (0.848ms),31813 (2%),34919 (1%),100 (2%),117 (1%),5 (~0%),3,1,4,5,off,off,1,1
04min 15sec,319918 (1.28ms),10077 (~0%),8447 (~0%),90 (2%),27 (~0%),2 (~0%),3,1,1,2,off,off,1,1
60min 00sec,,,,,,,3,1,1,5,flatten,off,1,1
04min 49sec,36315 (0.155ms),66157 (5%),55108 (2%),218 (5%),164 (2%),0 (~0%),3,1,1,5,off,flatten,1,1
04min 12sec,201550 (0.806ms),28805 (2%),33366 (1%),100 (2%),86 (1%),5 (~0%),3,1,1,5,off,off,4,1
04min 08sec,206838 (0.827ms),28930 (2%),31661 (1%),70 (1%),117 (1%),5 (~0%),3,1,1,5,off,off,1,4
03min 44sec,220479 (0.882ms),16622 (1%),14777 (~0%),126 (2%),55 (~0%),5 (~0%),5,5,4,5,off,off,1,1
04min 11sec,205868 (0.823ms),33350 (2%),37012 (1%),120 (2%),125 (1%),5 (~0%),1,10,4,5,off,off,1,1
03min 35sec,198738 (0.795ms),15990 (1%),17277 (~0%),142 (3%),55 (~0%),5 (~0%),1,5,8,5,off,off,1,1
04min 14sec,515474 (2.301ms),27232 (2%),29510 (1%),98 (2%),75 (1%),2 (~0%),1,5,4,2,off,off,1,1
60min 00sec,,,,,,,1,5,4,5,flatten,off,1,1
03min 45sec,214368 (0.857ms),17503 (1%),15645 (~0%),96 (2%),55 (~0%),5 (~0%),1,5,4,5,off,off,4,1
03min 43sec,373216 (1.63ms),14083 (1%),12334 (~0%),66 (1%),55 (~0%),5 (~0%),1,5,4,5,off,off,1,2
04min 47sec,637748 (2.725ms),33342 (2%),39740 (1%),128 (2%),145 (2%),5 (~0%),1,14,4,5,off,off,1,1
04min 26sec,255498 (1.022ms),30554 (2%),34004 (1%),130 (3%),115 (1%),5 (~0%),10,1,1,5,off,off,1,1
04min 04sec,81368 (0.325ms),28459 (2%),32326 (1%),66 (1%),93 (1%),7 (~0%),1,1,10,5,off,off,1,1
04min 15sec,158833 (0.635ms),32822 (2%),36608 (1%),138 (3%),140 (2%),0 (~0%),1,1,1,10,off,off,1,1
04min 21sec,218089 (0.872ms),31471 (2%),34928 (1%),100 (2%),117 (1%),5 (~0%),1,1,1,5,off,off,4,1
04min 02sec,552976 (2.415ms),14919 (1%),11651 (~0%),68 (1%),55 (~0%),5 (~0%),1,1,1,5,off,off,1,4
04min 34sec,179010 (0.716ms),39121 (3%),40574 (1%),118 (2%),171 (2%),0 (~0%),5,5,1,10,off,off,1,1
04min 16sec,157333 (0.629ms),33075 (2%),38443 (1%),138 (3%),140 (2%),0 (~0%),1,2,1,10,off,off,1,1
04min 22sec,156013 (0.624ms),35890 (3%),37737 (1%),138 (3%),140 (2%),0 (~0%),1,5,4,10,off,off,1,1
04min 37sec,31987 (0.137ms),39249 (3%),47047 (1%),218 (5%),162 (2%),0 (~0%),1,5,1,10,off,flatten,1,1
04min 32sec,173998 (0.696ms),39080 (3%),40550 (1%),118 (2%),172 (2%),0 (~0%),1,5,1,10,off,off,4,1
04min 05sec,516016 (2.064ms),21007 (1%),18859 (~0%),106 (2%),110 (1%),0 (~0%),1,5,1,10,off,off,1,4
04min 47sec,226527 (0.906ms),16341 (1%),14796 (~0%),126 (2%),55 (~0%),5 (~0%),6,5,1,5,off,off,1,1
04min 34sec,196268 (0.785ms),29201 (2%),33456 (1%),120 (2%),85 (1%),5 (~0%),1,2,1,5,off,off,1,1
04min 18sec,193938 (0.776ms),18154 (1%),17676 (~0%),142 (3%),55 (~0%),5 (~0%),1,5,4,5,off,off,1,1
04min 58sec,156013 (0.624ms),33638 (2%),37360 (1%),138 (3%),140 (2%),0 (~0%),1,5,1,10,off,off,1,1
04min 35sec,214298 (0.857ms),17212 (1%),15660 (~0%),96 (2%),55 (~0%),5 (~0%),1,5,1,5,off,off,4,1
04min 25sec,290116 (1.267ms),14306 (1%),11899 (~0%),66 (1%),55 (~0%),5 (~0%),1,5,4,5,off,off,1,4
04min 52sec,230547 (0.922ms),30543 (2%),33986 (1%),130 (3%),116 (1%),5 (~0%),6,1,1,5,off,off,1,1
04min 43sec,293231 (1.173ms),9475 (~0%),8072 (~0%),78 (1%),25 (~0%),4 (~0%),1,1,1,2,off,off,1,1
04min 53sec,218089 (0.872ms),31471 (2%),34928 (1%),100 (2%),117 (1%),5 (~0%),1,1,1,5,off,off,4,1
04min 24sec,552976 (2.415ms),14919 (1%),11651 (~0%),68 (1%),55 (~0%),5 (~0%),1,1,1,5,off,off,1,4
04min 19sec,36315 (0.155ms),66157 (5%),55108 (2%),218 (5%),164 (2%),0 (~0%),3,1,1,1,off,flatten,1,1
04min 19sec,37318 (0.159ms),66108 (5%),55104 (2%),218 (5%),164 (2%),0 (~0%),4,1,1,1,off,flatten,1,1
03min 40sec,35347 (0.151ms),39035 (3%),46217 (1%),218 (5%),162 (2%),0 (~0%),1,1,1,2,off,flatten,1,1
03min 40sec,230547 (0.922ms),30543 (2%),33986 (1%),130 (3%),116 (1%),5 (~0%),6,1,1,5,off,off,1,1
03min 24sec,81428 (0.326ms),28902 (2%),33835 (1%),120 (2%),93 (1%),5 (~0%),1,1,5,5,off,off,1,1
03min 42sec,205658 (0.823ms),31474 (2%),34918 (1%),100 (2%),117 (1%),5 (~0%),1,1,1,5,off,off,2,1
03min 27sec,552976 (2.415ms),14919 (1%),11651 (~0%),68 (1%),55 (~0%),5 (~0%),1,1,1,5,off,off,1,4
04min 32sec,38310 (0.164ms),66140 (5%),55241 (2%),218 (5%),163 (2%),0 (~0%),5,1,1,1,off,flatten,1,1
03min 58sec,33247 (0.142ms),39221 (3%),46472 (1%),218 (5%),162 (2%),0 (~0%),1,2,1,1,off,flatten,1,1
05min 05sec,19109 (0.082ms),128033 (10%),177750 (7%),66 (1%),778 (11%),0 (~0%),1,1,5,1,off,flatten,1,1
03min 59sec,35347 (0.151ms),39035 (3%),46217 (1%),218 (5%),162 (2%),0 (~0%),1,1,1,7,off,flatten,1,1
04min 31sec,37318 (0.159ms),66108 (5%),55104 (2%),218 (5%),164 (2%),0 (~0%),1,1,1,1,off,flatten,4,1
04min 25sec,520628 (2.324ms),9929 (~0%),7827 (~0%),90 (2%),25 (~0%),2 (~0%),3,1,4,1,off,off,1,1
04min 17sec,473531 (2.114ms),11166 (~0%),7923 (~0%),78 (1%),23 (~0%),4 (~0%),1,2,4,1,off,off,1,1
04min 16sec,472034 (2.107ms),27274 (2%),29764 (1%),106 (2%),91 (1%),2 (~0%),1,7,4,1,off,off,1,1
04min 13sec,293231 (1.309ms),11681 (~0%),8436 (~0%),78 (1%),26 (~0%),4 (~0%),1,1,4,2,off,off,1,1
05min 03sec,1024636 (4.574ms),32020 (2%),54133 (2%),124 (2%),12 (~0%),0 (~0%),1,1,4,1,off,off,1,4
04min 28sec,230547 (0.922ms),30543 (2%),33986 (1%),130 (3%),116 (1%),5 (~0%),6,1,1,5,off,off,1,1
04min 09sec,195248 (0.781ms),35181 (2%),34124 (1%),120 (2%),85 (1%),5 (~0%),1,1,2,5,off,off,1,1
03min 49sec,552976 (2.415ms),14919 (1%),11651 (~0%),68 (1%),55 (~0%),5 (~0%),1,1,1,5,off,off,1,4
03min 44sec,230547 (0.922ms),30543 (2%),33986 (1%),130 (3%),116 (1%),5 (~0%),6,1,1,5,off,off,1,1
03min 28sec,81428 (0.326ms),28902 (2%),33835 (1%),120 (2%),93 (1%),5 (~0%),1,1,5,5,off,off,1,1
03min 43sec,158833 (0.635ms),32822 (2%),36608 (1%),138 (3%),140 (2%),0 (~0%),1,1,1,10,off,off,1,1
03min 44sec,205658 (0.823ms),31474 (2%),34918 (1%),100 (2%),117 (1%),5 (~0%),1,1,1,5,off,off,2,1
03min 30sec,552976 (2.415ms),14919 (1%),11651 (~0%),68 (1%),55 (~0%),5 (~0%),1,1,1,5,off,off,1,4
03min 26sec,226527 (0.906ms),16341 (1%),14796 (~0%),126 (2%),55 (~0%),5 (~0%),6,5,1,5,off,off,1,1
03min 42sec,196268 (0.785ms),29201 (2%),33456 (1%),120 (2%),85 (1%),5 (~0%),1,2,1,5,off,off,1,1
03min 20sec,193938 (0.776ms),18154 (1%),17676 (~0%),142 (3%),55 (~0%),5 (~0%),1,5,4,5,off,off,1,1
03min 48sec,178866 (0.739ms),32154 (2%),37067 (1%),156 (3%),107 (1%),0 (~0%),1,5,1,7,off,off,1,1
03min 32sec,214298 (0.857ms),17212 (1%),15660 (~0%),96 (2%),55 (~0%),5 (~0%),1,5,1,5,off,off,4,1
03min 29sec,549616 (2.4ms),15984 (1%),12780 (~0%),66 (1%),55 (~0%),5 (~0%),1,5,1,5,off,off,1,4
03min 45sec,202208 (0.809ms),17461 (1%),15562 (~0%),96 (2%),55 (~0%),5 (~0%),2,5,4,5,off,off,1,1
03min 50sec,196268 (0.785ms),31417 (2%),33850 (1%),120 (2%),85 (1%),5 (~0%),1,2,4,5,off,off,1,1
03min 39sec,80058 (0.32ms),15909 (1%),16950 (~0%),88 (2%),63 (~0%),7 (~0%),1,5,10,5,off,off,1,1
03min 58sec,178866 (0.739ms),34370 (2%),37461 (1%),156 (3%),107 (1%),0 (~0%),1,5,4,7,off,off,1,1
05min 40sec,20587 (0.088ms),98473 (8%),122742 (5%),78 (1%),382 (5%),0 (~0%),1,5,4,5,off,flatten,1,1
03min 46sec,202208 (0.809ms),17461 (1%),15562 (~0%),96 (2%),55 (~0%),5 (~0%),1,5,4,5,off,off,2,1
03min 50sec,242354 (0.969ms),20925 (1%),18285 (~0%),158 (3%),55 (~0%),0 (~0%),1,5,8,5,off,off,1,8
03min 53sec,230547 (0.922ms),30543 (2%),33986 (1%),130 (3%),116 (1%),5 (~0%),6,1,1,5,off,off,1,1
03min 45sec,81368 (0.325ms),28459 (2%),32326 (1%),66 (1%),93 (1%),7 (~0%),1,1,10,5,off,off,1,1
03min 58sec,205658 (0.823ms),31474 (2%),34918 (1%),100 (2%),117 (1%),5 (~0%),1,1,1,5,off,off,2,1
03min 44sec,905775 (3.955ms),19392 (1%),12718 (~0%),68 (1%),55 (~0%),5 (~0%),1,1,1,5,off,off,1,2
03min 52sec,158833 (0.635ms),32822 (2%),36608 (1%),138 (3%),140 (2%),0 (~0%),1,1,1,10,off,off,1,1
60min 00sec,,,,,,,1,1,1,5,flatten,off,1,1
05min 00sec,230547 (0.922ms),30543 (2%),33986 (1%),130 (3%),116 (1%),5 (~0%),6,1,1,5,off,off,1,1
04min 35sec,81428 (0.326ms),28902 (2%),33835 (1%),120 (2%),93 (1%),5 (~0%),1,1,5,5,off,off,1,1
04min 49sec,293231 (1.173ms),9475 (~0%),8072 (~0%),78 (1%),25 (~0%),4 (~0%),1,1,1,2,off,off,1,1
05min 01sec,205658 (0.823ms),31474 (2%),34918 (1%),100 (2%),117 (1%),5 (~0%),1,1,1,5,off,off,2,1
04min 34sec,552976 (2.415ms),14919 (1%),11651 (~0%),68 (1%),55 (~0%),5 (~0%),1,1,1,5,off,off,1,4
04min 31sec,230547 (0.922ms),30543 (2%),33986 (1%),130 (3%),116 (1%),5 (~0%),6,1,1,5,off,off,1,1
04min 31sec,158833 (0.635ms),32822 (2%),36608 (1%),138 (3%),140 (2%),0 (~0%),1,1,1,10,off,off,1,1
04min 31sec,218089 (0.872ms),31471 (2%),34928 (1%),100 (2%),117 (1%),5 (~0%),1,1,1,5,off,off,4,1
04min 01sec,552976 (2.415ms),14919 (1%),11651 (~0%),68 (1%),55 (~0%),5 (~0%),1,1,1,5,off,off,1,4
04min 33sec,548051 (2.447ms),26691 (2%),29390 (1%),108 (2%),106 (1%),2 (~0%),5,5,4,1,off,off,1,1
04min 37sec,563611 (2.516ms),26701 (2%),29394 (1%),108 (2%),106 (1%),2 (~0%),6,5,4,1,off,off,1,1
04min 32sec,471854 (2.106ms),28386 (2%),31695 (1%),98 (2%),115 (1%),2 (~0%),1,10,4,1,off,off,1,1
04min 32sec,471734 (2.106ms),29827 (2%),34283 (1%),106 (2%),147 (2%),2 (~0%),1,14,4,1,off,off,1,1
04min 32sec,472274 (2.108ms),31033 (2%),29546 (1%),98 (2%),75 (1%),2 (~0%),1,5,2,1,off,off,1,1
04min 39sec,156013 (0.624ms),35890 (3%),37737 (1%),138 (3%),140 (2%),0 (~0%),1,5,4,10,off,off,1,1
04min 38sec,532497 (2.377ms),27629 (2%),30336 (1%),78 (1%),107 (1%),2 (~0%),1,5,4,1,off,off,4,1
04min 39sec,226527 (0.906ms),16341 (1%),14796 (~0%),126 (2%),55 (~0%),5 (~0%),6,5,1,5,off,off,1,1
04min 41sec,89871 (0.359ms),16515 (1%),14552 (~0%),72 (1%),63 (~0%),7 (~0%),6,5,10,5,off,off,1,1
05min 01sec,47372 (0.189ms),39241 (3%),40146 (1%),64 (1%),179 (2%),2 (~0%),6,5,10,10,off,off,1,1
04min 19sec,230547 (0.922ms),30543 (2%),33986 (1%),130 (3%),116 (1%),5 (~0%),6,1,1,5,off,off,1,1
03min 50sec,226527 (0.906ms),16341 (1%),14796 (~0%),126 (2%),55 (~0%),5 (~0%),6,5,1,5,off,off,1,1
03min 54sec,89871 (0.359ms),16515 (1%),14552 (~0%),72 (1%),63 (~0%),7 (~0%),6,5,10,5,off,off,1,1
04min 27sec,47372 (0.189ms),39241 (3%),40146 (1%),64 (1%),179 (2%),2 (~0%),6,5,10,10,off,off,1,1
03min 52sec,226527 (0.906ms),16341 (1%),14796 (~0%),126 (2%),55 (~0%),5 (~0%),6,5,1,5,off,off,1,1
03min 58sec,196268 (0.785ms),29201 (2%),33456 (1%),120 (2%),85 (1%),5 (~0%),1,2,1,5,off,off,1,1
03min 52sec,193938 (0.776ms),18154 (1%),17676 (~0%),142 (3%),55 (~0%),5 (~0%),1,5,4,5,off,off,1,1
03min 51sec,465016 (1.86ms),15524 (1%),12902 (~0%),66 (1%),63 (~0%),5 (~0%),1,5,2,5,off,off,1,2
04min 33sec,163995 (0.656ms),39093 (3%),40530 (1%),118 (2%),172 (2%),0 (~0%),2,5,1,10,off,off,1,1
06min 08sec,174683 (0.728ms),48744 (4%),52910 (2%),118 (2%),277 (4%),0 (~0%),2,7,1,10,off,off,1,1
05min 45sec,55277 (0.23ms),49220 (4%),53939 (2%),118 (2%),285 (4%),0 (~0%),2,7,5,10,off,off,1,1
04min 22sec,369306 (1.578ms),32567 (2%),36549 (1%),100 (2%),121 (1%),5 (~0%),2,7,5,5,off,off,1,1
04min 32sec,163995 (0.656ms),39093 (3%),40530 (1%),118 (2%),172 (2%),0 (~0%),2,5,1,10,off,off,1,1
05min 44sec,166033 (0.692ms),42410 (3%),49543 (2%),138 (3%),215 (3%),0 (~0%),1,7,1,10,off,off,1,1
04min 09sec,44195 (0.177ms),33989 (2%),38355 (1%),138 (3%),148 (2%),0 (~0%),1,5,5,10,off,off,1,1
04min 37sec,163995 (0.656ms),39093 (3%),40530 (1%),118 (2%),172 (2%),0 (~0%),1,5,1,10,off,off,2,1
04min 08sec,431416 (1.726ms),20543 (1%),18975 (~0%),106 (2%),118 (1%),0 (~0%),1,5,2,10,off,off,1,2
04min 02sec,230547 (0.922ms),30543 (2%),33986 (1%),130 (3%),116 (1%),5 (~0%),6,1,1,5,off,off,1,1
03min 40sec,81428 (0.326ms),28902 (2%),33835 (1%),120 (2%),93 (1%),5 (~0%),1,1,5,5,off,off,1,1
04min 01sec,218089 (0.872ms),31471 (2%),34928 (1%),100 (2%),117 (1%),5 (~0%),1,1,1,5,off,off,4,1
03min 36sec,552976 (2.415ms),14919 (1%),11651 (~0%),68 (1%),55 (~0%),5 (~0%),1,1,1,5,off,off,1,4
04min 45sec,35355 (0.151ms),66120 (5%),54969 (2%),218 (5%),164 (2%),0 (~0%),2,1,1,1,off,flatten,1,1
05min 27sec,19109 (0.082ms),128033 (10%),177750 (7%),66 (1%),778 (11%),0 (~0%),1,1,5,1,off,flatten,1,1
04min 19sec,35347 (0.151ms),39035 (3%),46217 (1%),218 (5%),162 (2%),0 (~0%),1,1,1,10,off,flatten,1,1
04min 46sec,35355 (0.151ms),66120 (5%),54969 (2%),218 (5%),164 (2%),0 (~0%),1,1,1,1,off,flatten,2,1
06min 05sec,2018836 (8.628ms),239140 (20%),103629 (4%),232 (5%),162 (2%),0 (~0%),1,1,1,1,off,flatten,1,4
04min 17sec,35347 (0.151ms),39035 (3%),46217 (1%),218 (5%),162 (2%),0 (~0%),1,1,1,14,off,flatten,1,1
03min 59sec,230547 (0.922ms),30543 (2%),33986 (1%),130 (3%),116 (1%),5 (~0%),6,1,1,5,off,off,1,1
03min 37sec,81368 (0.325ms),28459 (2%),32326 (1%),66 (1%),93 (1%),7 (~0%),1,1,10,5,off,off,1,1
03min 54sec,158833 (0.635ms),32822 (2%),36608 (1%),138 (3%),140 (2%),0 (~0%),1,1,1,10,off,off,1,1
03min 59sec,218089 (0.872ms),31471 (2%),34928 (1%),100 (2%),117 (1%),5 (~0%),1,1,1,5,off,off,4,1
03min 35sec,552976 (2.415ms),14919 (1%),11651 (~0%),68 (1%),55 (~0%),5 (~0%),1,1,1,5,off,off,1,4
03min 36sec,226527 (0.906ms),16341 (1%),14796 (~0%),126 (2%),55 (~0%),5 (~0%),6,5,1,5,off,off,1,1
03min 41sec,196268 (0.785ms),29201 (2%),33456 (1%),120 (2%),85 (1%),5 (~0%),1,2,1,5,off,off,1,1
03min 36sec,193938 (0.776ms),18154 (1%),17676 (~0%),142 (3%),55 (~0%),5 (~0%),1,5,4,5,off,off,1,1
04min 01sec,178866 (0.739ms),32154 (2%),37067 (1%),156 (3%),107 (1%),0 (~0%),1,5,1,7,off,off,1,1
03min 35sec,202138 (0.809ms),17169 (1%),15577 (~0%),96 (2%),55 (~0%),5 (~0%),1,5,1,5,off,off,2,1
03min 41sec,501022 (2.004ms),27383 (2%),30373 (1%),78 (1%),106 (1%),2 (~0%),3,5,1,1,off,off,1,1
03min 42sec,500758 (2.003ms),29097 (2%),32019 (1%),78 (1%),122 (1%),2 (~0%),3,7,1,1,off,off,1,1
03min 49sec,520628 (2.324ms),9868 (~0%),7826 (~0%),90 (2%),25 (~0%),2 (~0%),3,1,2,1,off,off,1,1
03min 35sec,381657 (1.527ms),10074 (~0%),8848 (~0%),90 (2%),25 (~0%),2 (~0%),3,1,5,1,off,off,1,1
03min 40sec,466276 (1.865ms),8989 (~0%),7805 (~0%),82 (1%),23 (~0%),2 (~0%),3,1,1,1,off,off,4,1
03min 51sec,507798 (2.267ms),8184 (~0%),6372 (~0%),114 (2%),16 (~0%),0 (~0%),3,1,1,1,off,off,1,4
03min 50sec,230547 (0.922ms),30543 (2%),33986 (1%),130 (3%),116 (1%),5 (~0%),6,1,1,5,off,off,1,1
03min 53sec,205658 (0.823ms),31474 (2%),34918 (1%),100 (2%),117 (1%),5 (~0%),1,1,1,5,off,off,2,1
03min 23sec,552976 (2.415ms),14919 (1%),11651 (~0%),68 (1%),55 (~0%),5 (~0%),1,1,1,5,off,off,1,4
60min 00sec,,,,,,,2,1,1,1,flatten,off,1,1
60min 00sec,,,,,,,3,1,1,1,flatten,off,1,1
60min 00sec,,,,,,,1,2,1,1,flatten,off,1,1
60min 00sec,,,,,,,1,5,1,1,flatten,off,1,1
60min 00sec,,,,,,,1,1,4,1,flatten,off,1,1
60min 00sec,,,,,,,1,1,5,1,flatten,off,1,1
60min 00sec,,,,,,,1,1,1,7,flatten,off,1,1
60min 00sec,,,,,,,1,1,1,10,flatten,off,1,1
03min 55sec,128121 (0.512ms),30705 (2%),33697 (1%),76 (1%),123 (1%),7 (~0%),20,1,10,5,off,off,1,1
03min 59sec,152594 (0.61ms),30716 (2%),33704 (1%),76 (1%),123 (1%),7 (~0%),30,1,10,5,off,off,1,1
03min 59sec,348728 (1.49ms),27809 (2%),32876 (1%),74 (1%),89 (1%),7 (~0%),1,7,10,5,off,off,1,1
03min 50sec,77588 (0.31ms),31043 (2%),35965 (1%),66 (1%),125 (1%),7 (~0%),1,10,10,5,off,off,1,1
03min 55sec,44953 (0.18ms),32729 (2%),36082 (1%),84 (1%),148 (2%),2 (~0%),1,1,10,10,off,off,1,1
03min 55sec,35353 (0.141ms),37132 (3%),41085 (1%),80 (1%),192 (2%),2 (~0%),1,1,10,14,off,off,1,1
04min 16sec,195083 (0.78ms),44680 (3%),45497 (1%),106 (2%),214 (3%),0 (~0%),10,1,1,14,off,off,1,1
60min 00sec,,,,,,,10,1,1,5,flatten,off,1,1
04min 42sec,50756 (0.203ms),38437 (3%),39394 (1%),64 (1%),179 (2%),2 (~0%),6,1,10,10,off,off,1,1
04min 43sec,56043 (0.224ms),36492 (3%),37428 (1%),124 (2%),178 (2%),2 (~0%),10,1,10,10,off,off,1,1
04min 31sec,43453 (0.174ms),32982 (2%),37917 (1%),84 (1%),148 (2%),2 (~0%),1,2,10,10,off,off,1,1
04min 30sec,42133 (0.169ms),33545 (2%),36834 (1%),84 (1%),148 (2%),2 (~0%),1,5,10,10,off,off,1,1
04min 38sec,158833 (0.635ms),35074 (2%),36985 (1%),138 (3%),140 (2%),0 (~0%),1,1,4,10,off,off,1,1
04min 29sec,179352 (0.717ms),9351 (~0%),7697 (~0%),24 (~0%),34 (~0%),6 (~0%),1,1,10,2,off,off,1,1
04min 26sec,84186 (0.337ms),31646 (2%),34602 (1%),46 (1%),125 (1%),7 (~0%),2,1,10,5,off,off,1,1
04min 28sec,86584 (0.346ms),31696 (2%),34691 (1%),46 (1%),125 (1%),7 (~0%),3,1,10,5,off,off,1,1
04min 33sec,89025 (0.356ms),31643 (2%),34611 (1%),46 (1%),125 (1%),7 (~0%),4,1,10,5,off,off,1,1
23min 45sec,14778 (0.059ms),536394 (45%),569208 (24%),78 (1%),3810 (55%),300 (31%),60,2,10,5,off,off,1,1
05min 43sec,43243 (0.173ms),44782 (3%),44990 (1%),52 (1%),222 (3%),2 (~0%),10,1,10,14,off,off,1,1
05min 46sec,45254 (0.181ms),44785 (3%),45061 (1%),52 (1%),222 (3%),2 (~0%),12,1,10,14,off,off,1,1
05min 57sec,48272 (0.193ms),42055 (3%),42408 (1%),136 (3%),222 (3%),2 (~0%),15,1,10,14,off,off,1,1
06min 34sec,38173 (0.158ms),39581 (3%),44387 (1%),80 (1%),192 (2%),2 (~0%),1,5,10,14,off,off,1,1
05min 46sec,35713 (0.143ms),45829 (3%),53022 (2%),80 (1%),267 (3%),2 (~0%),1,7,10,14,off,off,1,1
06min 19sec,32113 (0.143ms),41316 (3%),53016 (2%),80 (1%),198 (2%),2 (~0%),1,10,10,14,off,off,1,1
05min 50sec,149233 (0.597ms),37411 (3%),41573 (1%),134 (3%),184 (2%),0 (~0%),1,1,16,14,off,off,1,1
05min 48sec,154033 (0.616ms),36788 (3%),40814 (1%),88 (2%),184 (2%),4 (~0%),1,1,20,14,off,off,1,1
05min 31sec,122521 (0.49ms),16532 (1%),14683 (~0%),72 (1%),63 (~0%),7 (~0%),20,5,10,5,off,off,1,1
05min 45sec,413402 (1.767ms),34914 (2%),53053 (2%),46 (1%),563 (8%),7 (~0%),1,70,10,5,off,off,1,1
60min 00sec,,,,,,,1,5,10,5,flatten,off,1,1
05min 32sec,85234 (0.341ms),17384 (1%),15343 (~0%),42 (~0%),63 (~0%),7 (~0%),1,5,10,5,off,off,4,1
05min 19sec,126735 (0.507ms),13982 (1%),11428 (~0%),12 (~0%),63 (~0%),7 (~0%),1,5,10,5,off,off,1,4
04min 12sec,58694 (0.235ms),36495 (3%),37499 (1%),124 (2%),178 (2%),2 (~0%),12,1,10,10,off,off,1,1
04min 26sec,62672 (0.251ms),36484 (3%),37500 (1%),124 (2%),178 (2%),2 (~0%),15,1,10,10,off,off,1,1
04min 25sec,69306 (0.277ms),36475 (3%),37449 (1%),124 (2%),178 (2%),2 (~0%),20,1,10,10,off,off,1,1
60min 00sec,,,,,,,60,2,10,10,off,off,1,1
60min 00sec,,,,,,,60,5,10,10,off,off,1,1
60min 00sec,,,,,,,60,7,10,10,off,off,1,1
25min 24sec,13284 (0.059ms),877196 (74%),1010489 (42%),2446 (56%),6990 (102%),2 (~0%),60,1,8,10,off,off,1,1
41min 09sec,11226 (0.045ms),1326410 (112%),1606974 (67%),1704 (39%),16950 (247%),2 (~0%),60,1,10,14,off,off,1,1
60min 00sec,,,,,,,60,5,10,14,off,off,1,1
04min 21sec,151327 (0.647ms),34970 (2%),53383 (2%),52 (1%),569 (8%),2 (~0%),1,70,10,14,off,off,1,1
05min 07sec,156853 (0.648ms),39237 (3%),44116 (1%),88 (2%),184 (2%),4 (~0%),1,5,20,14,off,off,1,1
04min 12sec,64986 (0.269ms),32185 (2%),36802 (1%),102 (2%),115 (1%),2 (~0%),1,5,10,7,off,off,1,1
08min 09sec,47958 (0.198ms),85891 (7%),90254 (3%),84 (1%),414 (6%),2 (~0%),1,5,10,14,off,off,8,1
05min 05sec,38173 (0.158ms),39581 (3%),44387 (1%),80 (1%),192 (2%),2 (~0%),1,5,10,14,off,off,1,8
07min 59sec,369370 (1.579ms),32519 (2%),35643 (1%),46 (1%),121 (1%),7 (~0%),2,7,10,5,off,off,1,1
07min 53sec,380680 (1.627ms),32558 (2%),35716 (1%),46 (1%),121 (1%),7 (~0%),3,7,10,5,off,off,1,1
07min 45sec,392033 (1.675ms),32520 (2%),35705 (1%),46 (1%),121 (1%),7 (~0%),4,7,10,5,off,off,1,1
08min 10sec,348428 (1.489ms),31048 (2%),37835 (1%),74 (1%),145 (2%),7 (~0%),1,14,10,5,off,off,1,1
07min 44sec,348788 (1.491ms),28306 (2%),34234 (1%),128 (2%),89 (1%),5 (~0%),1,7,5,5,off,off,1,1
08min 15sec,642848 (2.747ms),27922 (2%),33931 (1%),128 (2%),89 (1%),5 (~0%),1,7,8,5,off,off,1,1
09min 43sec,52153 (0.217ms),42317 (3%),49017 (2%),84 (1%),223 (3%),2 (~0%),1,7,10,10,off,off,1,1
60min 00sec,,,,,,,1,7,10,5,flatten,off,1,1
07min 27sec,80154 (0.321ms),36699 (3%),39157 (1%),46 (1%),157 (2%),7 (~0%),2,10,10,5,off,off,1,1
07min 29sec,82426 (0.33ms),36739 (3%),39256 (1%),46 (1%),157 (2%),7 (~0%),3,10,10,5,off,off,1,1
07min 50sec,210668 (0.843ms),30799 (2%),36069 (1%),74 (1%),125 (1%),9 (~0%),1,10,20,5,off,off,1,1
07min 31sec,41107 (0.164ms),18622 (1%),18601 (~0%),84 (1%),118 (1%),2 (~0%),1,10,10,10,off,off,1,1
60min 00sec,,,,,,,1,10,10,5,flatten,off,1,1
